"Alignment.ID","Average.Rt(min)","Average.Mz","Metabolite.name","Adduct.ion.name","Post.curation.result","Fill.%","MS/MS.included","Formula","Ontology","INCHIKEY","SMILES","Comment","Isotope.tracking.parent.ID","Isotope.tracking.weight.number","Dot.product","Reverse.dot.product","Fragment.presence.%","S/N.average","Spectrum.reference.file.name","MS1.isotopic.spectrum","MS/MS.spectrum","","CRC_01","","CRC_02","","CRC_03","","CRC_04","","CRC_05","","CRC_06","","CRC_07","","CRC_08","","CRC_09","","CRC_10","","Ctrl_01","","Ctrl_02","","Ctrl_03","","Ctrl_04","","Ctrl_05","","Ctrl_06","","Ctrl_07","","Ctrl_08","","Ctrl_09","","Ctrl_10"
"6494","19.094","301.1387","HMDB0001852","[M+Na]+","adduct linked to 4688_[M+H]+; found in higher mz's MsMs_27228; found in higher mz's MsMs_26437; found in higher mz's MsMs_26415","0.1",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","71.9","75","100","645.95","IDA-POS-230727-Ctrl_03","301.14023:359164 302.14358:83807 303.14694:11344","57.06872:36 127.1104:36 149.01671:72 241.74904:36 245.08928:107 267.23941:72 283.27795:72 284.29617:179 285.25897:72 300.20459:149 301.14001:9397","7.2",7368,"8.1",5271.07473928158,"7.5",154933.171974956,"7.5",22834.0552340873,"6.9",383958.64108713,"8.6",56290.2404776119,"8.3000000000000007",6662.23581885921,"9.6",16086.2872286499,"8.4",14627.4775229821,"8.1999999999999993",116240.834679857,"6.2",69650.5074207517,"8.6",119002.549418605,"10.1",118961.864759077,"6.7",1936.27519181586,"7.4",27714.4736842105,"8.1",1116.89189189189,"6.2",1308.4181331293,"6.6",3300.64954257565,"6.6",983.595805858826,"6",1016.86015871793
"6504","19.384","301.13968","HMDB0001852","[M+Na]+","adduct linked to 4680_[M+H]+; found in higher mz's MsMs_26438; found in higher mz's MsMs_26418","0.1",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","66","75","100","317.45","IDA-POS-230727-Ctrl_04","301.13968:357922 302.14303:68462 303.14639:10456","65.04086:36 121.02682:430 131.0836:36 149.01361:110 149.02049:777 150.02553:179 242.24998:36 245.08488:215 283.27786:143 284.29608:179 300.19461:259 301.13983:10504","3.9",322533,"4.8",146347.117612978,"4.3",64922.2899518337,"4.2",216091.028406102,"3.6",165976.724220623,"5.4",56724.6359402985,"5",27509.7804481293,"6.4",56406.1759762377,"4.4000000000000004",35412.6396605718,"4.9000000000000004",178417.088101127,"3",52156.0478630218,"5.3",51174.3343023256,"6.9",12050.7331623701,"3.5",149942.771355499,"4.0999999999999996",78103.4210526316,"4.8",54303.1981981982,"2.9",24442.76013772,"3.1",83555.7677691766,"3.4",48420.3307750513,"1.8",88442.7774096618
"6525","19.234","301.14139","HMDB0001852","[M+H]+","found in higher mz's MsMs_34611; found in higher mz's MsMs_26436; found in higher mz's MsMs_26435; found in higher mz's MsMs_26421; found in higher mz's MsMs_31419","0.3",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","73.3","75","100","404.79","IDA-POS-230727-CRC_08","301.14127:361846 302.14462:71089 303.14798:10713","57.03424:18 57.07264:45 60.04428:18 71.08292:18 79.06045:9 83.08595:18 91.05638:9 95.08893:27 111.11714:18 121.09726:18 127.11293:18 165.98154:18 170.99678:18 172.12514:18 243.11121:9 245.07489:143 249.24884:9 255.11098:18 267.23358:81 273.19495:9 283.27667:27 284.29965:63 285.23862:63 300.19833:179 300.99655:27 301.14359:12453","0.2",88061,"-0.9",260554.171494786,"-0.8",182548.350626435,"-0.6",410261.6175697,"-0.8",227271.029576339,"0.9",149126.315343284,"0.7",102769.997271344,"0.8",162473.027648581,"0.6",81111.134458026,"0.7",253736.159054685,"-0.3",91011.0182957062,"0.7",142047.578488372,"1.2",60023.4687542178,"-0.1",2314.98414322251,"0.3",124368.631578947,"0.6",103486.951951952,"-1",80448.1924254017,"-0.2",159357.02955665,"-0.6",14185.6826721436,"-0.8",11377.5310886817
"6535","19.322","301.1416","HMDB0001852","[M+Na]+","adduct linked to 4671_[M+H]+; found in higher mz's MsMs_26439; found in higher mz's MsMs_26418","0.15",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","86","75","100","508.24","IDA-POS-230727-CRC_01","301.1416:435335 302.14495:85188 303.14831:13426","69.06944:18 86.10295:9 127.10808:18 146.93217:9 165.97614:36 168.08969:9 171.0061:36 242.17671:9 245.07755:143 254.28433:18 267.2226:18 284.28363:27 300.19662:206 300.88211:30 300.98013:45 301.13693:13515","-0.5",435335,"0.4",204369.351100811,"-0.7",104188.130669083,"-0.9",269717.930562862,"-0.9",191957.697841727,"0.2",88500.3552238806,"0.5",57570.4792989453,"0.1",92900.4864513949,"-0.1",52644.5741994141,"0",173358.458477604,"-1",58988.8275047103,"0.9",79709.9738372093,"0.6",17249.2120394115,"-0.8",51034.8015345269,"0.4",79693.5263157895,"-0.8",103486.951951952,"0",46839.4299923489,"-0.9",114325.12174525,"-0.3",78367.7979894066,"-0.7",112063.106248555
"6537","19.171","301.14169","HMDB0001852","[M+Na]+","adduct linked to 4699_[M+H]+; found in higher mz's MsMs_26470; found in higher mz's MsMs_26422; found in higher mz's MsMs_17177","0.4",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","73.6","75","100","450.19","IDA-POS-230727-CRC_06","301.14334:372310 302.14669:69706 303.15005:11616","60.04354:72 91.05025:36 149.02573:72 244.07201:76 300.17398:79 301.14368:7356","-0.8",9888,"0.1",68735.1535341831,"-0.7",240570.914492823,"0.7",276418.687532877,"-0.8",292911.498001599,"-0.1",191622.955820896,"0.2",107420.804743664,"-0.2",155408.72917908,"-0.4",108904.345893525,"-0.3",336519.495300907,"0",124903.814299408,"0.6",210823.421511628,"0.3",90822.1789715211,"0.2",2151.18414322251,"0.1",148786.105263158,"-0.4",8976.21621621622,"-0.3",33675.5853098699,"-0.9",40041.1907107671,"-0.6",1311.12070046481,"-1",1490.35118267971
"6600","6.217","301.24725","HMDB0001852","[M+H]+","ion correlated with 31185; ion correlated with 31184; ion correlated with 31188; ion correlated with 17614; ion correlated with 32021; ion correlated with 20797; ion correlated with 20814; ion correlated with 19398; ion correlated with 19489; ion correlated with 20882; ion correlated with 13881; ion correlated with 21299; ion correlated with 27555; ion correlated with 5924; ion correlated with 7452; ion correlated with 9255","0.05",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","46.9","75","100","26.24","IDA-POS-230727-CRC_10","301.24725:4308 302.2506:720 303.25396:72","72.08308:36 111.1039:54 115.12604:18 134.09268:36 157.13501:36 224.19467:36 236.22285:18 248.19585:54 265.22708:36 266.21237:90 267.22717:18 283.24158:161 284.18356:36 301.07309:36 301.14172:233 301.24957:269","-40.200000000000003",54,"-55.8",29.9826187717265,"-19.3",24.4114645428967,"40.5",19.9400315623356,"1.9",59.6786570743405,"-37.1",33.9693134328358,"-353",13.5399065960015,"23.3",12.5723229610394,"-18.100000000000001",12.6234973229619,"3.1",3288.94905193735,"-352.5",18.7428684758536,"-348.9",28.156976744186,"-81.599999999999994",25.1726278850047,"50.9",16.3381074168798,"47",29.4736842105263,"-45.4",13.1231231231231,"-29.2",19.3917368018363,"-41.4",23.0907811400422,"5",18.3801967354881,"-24.9",24.4382463980276
"6602","1.253","301.25928","HMDB0001852","[M+H]+",NA,"0.3",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","45.9","75","100","31.06","IDA-POS-230727-Ctrl_07","301.25876:13023 302.26211:4441 303.26547:0","59.0642:18 70.06341:72 84.08086:36 86.05806:72 100.07515:233 108.04597:18 112.11749:18 114.09097:269 151.98257:36 169.07481:72 170.0605:36 171.14879:269 172.15161:72 181.06548:36 184.0612:36 185.16644:197 186.08229:36 199.11752:18 211.08121:744 212.08775:108 241.0899:36 243.16872:90 266.10831:36 283.14362:36 285.17188:18 300.18851:55 301.11902:2378","6.3",306,"-40.200000000000003",50.1882966396292,"-41.6",51.7290558170905,"-60.1",18.1273014203051,"-6",92.5451638689049,"4.2",503.363462686567,"10.3",151.947840688461,"-0.8",194.871005896111,"2",2091.77088594808,"-64.8",30.5380599065677,"-17.8",123.836809572604,"3.5",1172.88372093023,"0.5",45.3769739506006,"-0.6",975.259335038363,"0.9",12386.6842105263,"4.7",312.387387387387,"1.1000000000000001",3412.68362662586,"4.5",249.114004222379,"-0.7",1916.13550967463,"4.7",109.590261191155
"6607","19.665","301.27246","HMDB0001852","[M+H]+","ion correlated with 8378; adduct linked to 8378_[M+Na]+; similar chromatogram in higher mz_29222; similar chromatogram in higher mz_13898; similar chromatogram in higher mz_26281","0.4",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","69.9","75","100","78.12","IDA-POS-230727-CRC_10","301.26938:12521 302.27273:3600 303.27609:291","55.05834:72 58.74156:36 71.08179:72 85.1076:36 111.08008:72 123.11521:72 135.11836:72 178.18651:36 245.06883:36 249.22491:36 258.09091:36 265.25021:107 283.25601:76 284.27417:76 299.06729:36 301.11737:162 301.13699:4746","13.1",362,"3",2411.64542294322,"-27.2",16244.6672026052,"13.5",451.369805365597,"-33",130.601119104716,"3.2",7840.7351641791,"4.5",16880.9537702681,"3.2",4648.61641484433,"4",9732.71643600363,"4.5",9559.17620225337,"3.3",6188.49353783096,"5",6382.89534883721,"-22.2",3741.11621001485,"3",430.236828644501,"-0.1",1730.10526315789,"4.0999999999999996",352.042042042042,"0.2",1860.82058148432,"3.6",5965.41449683322,"2.4",452.612344611393,"3",406.667693967178
"6608","19.738","301.27344","HMDB0001852","[M+H]+","adduct linked to 7966_[M+NH4]+; similar chromatogram in higher mz_29732; adduct linked to 7969_[M+NH4]+; adduct linked to 8380_[M+Na]+","0.25",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","69.5","75","100","240.37","IDA-POS-230727-CRC_08","301.27319:11213 302.27654:3674 303.2799:714","67.05485:72 71.08244:36 95.09118:72 121.10919:36 135.116:72 150.14159:72 178.11592:36 184.10239:72 225.20782:36 238.18167:36 283.27158:72 285.20963:75 301.14325:3637","9.9",362,"-0.2",23072.2769409038,"-23.3",5490.25462076671,"-12.5",451.369805365597,"-36.299999999999997",195.469224620304,"0",3543.10232835821,"1.3",18107.9701946791,"0.8",5034.76633436197,"-25.9",5298.99989897969,"1.2",5808.33899422918,"0",2436.57290186097,"1.7",2421.5,"-25.1",776.70805776758,"0.3",467.940153452685,"0.4",1782.42105263158,"0.9",7813.96396396396,"-1",16341.7310635042,"0.4",35036.2638986629,"0.4",2571.69585990704,"-0.3",644.176901148008
"6609","19.809","301.27396","HMDB0001852","[M+H]+",NA,"0.15",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","53.7","75","100","206.81","IDA-POS-230727-Ctrl_10","301.27426:18645 302.27761:3941 303.28097:878","55.05584:72 68.06589:36 97.06355:72 111.08511:72 121.1042:107 135.1172:107 163.14883:72 246.19978:36 247.2468:143 258.12936:36 265.25235:179 283.26761:143 284.27628:75 301.09494:147 301.14395:2002 301.33023:109","8.1999999999999993",474,"-0.2",16016.5845886443,"-25.1",2228.41797755871,"-14.3",122.359284587059,"-38",82.1662669864109,"0.2",1166.27976119403,"0.4",6107.4005352364,"0.8",1400.46697555293,"-25.2",2065.66319830286,"-0.1",1935.34954657873,"1",847.445410372525,"0",709.264534883721,"-26.8",420.647860709947,"0",4773.65984654731,"0",414.105263157895,"-0.9",12996.4564564565,"-0.9",12946.6048201989,"0.9",17243.48486981,"0.3",19719.1430115663,"0.9",7119.54850142538
"6610","19.889","301.27411","HMDB0001852","[M+H]+","ion correlated with 4020; ion correlated with 29980; adduct linked to 7973_[M+NH4]+; adduct linked to 8376_[M+Na]+","0.05",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","42.5","75","100","148.09","IDA-POS-230727-Ctrl_04","301.27411:40727 302.27746:10818 303.28082:1295","57.06728:215 67.0541:107 69.06962:143 79.0616:36 82.07583:36 86.10564:36 97.06681:143 101.09822:36 125.09699:107 133.1062:72 135.1145:287 149.12762:107 153.1275:107 163.14948:107 177.16531:72 187.03987:36 207.08797:36 247.24315:215 257.19171:36 265.25778:251 283.25421:107 284.29141:182 301.14484:1761","-25.5",437,"-0.7",4417.22190034762,"-25.5",1707.64006731025,"-14.8",210.276696475539,"-38.5",247.363709032774,"-0.3",837.909731343284,"0.5",2389.34218397439,"0.3",818.099015536208,"-25.7",1203.82260834428,"0.9",1165.79043693322,"0.5",636.922834099098,"-0.5",709.264534883721,"-27.3",645.876636523148,"-0.5",17061.5923273657,"-0.5",204.842105263158,"-0.3",4538.88888888889,"0",2948.06809487376,"0.7",6169.23504574244,"-0.2",9945.72867798076,"0.4",3856.66075968873
"6615","16.244","301.28998","HMDB0001852","[M+H]+",NA,"0.05",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","43.2","75","100","28.84","IDA-POS-230727-CRC_09","301.28998:4561 302.29333:1026 303.29669:0","82.07116:18 88.07506:18 187.15327:36 227.18233:36 237.03584:18 257.11218:36 266.20374:36 273.17505:18 283.28497:179 284.2937:36 301.10806:107 301.14236:376 301.21588:72 301.29434:54","8.1999999999999993",132,"33.4",85.3852838933951,"-15",134.844280332191,"12.5",541.099947396107,"9.1",1677.92166266986,"0.2",495.643164179105,"6.8",412.214934144934,"5.6",1063.7083248108,"0.2",1308.54025659157,"12.9",604.653586150041,"3.2",137.893960929495,"10.1",197.584302325581,"9.9",461.71899041706,"7.5",1119.78874680307,"7.6",1023.47368421053,"10.5",4066.74174174174,"8.6",6751.46901300689,"12.4",239.788881069669,"6.1",2652.1092206248,"8.6999999999999993",214.216503582711
"6616","16.145","301.29037","HMDB0001852","[M+H]+","ion correlated with 27656","0.05",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","34.1","75","100","23.98","IDA-POS-230727-CRC_05","301.29037:2216 302.29372:2452 303.29708:622","55.05039:13 56.0482:22 57.06564:27 60.04368:9 65.04168:4 67.05472:36 69.06557:9 70.0644:27 71.08469:13 77.03375:4 79.06486:4 81.06645:18 84.08466:9 88.07013:13 93.07202:18 95.08557:18 96.0852:9 98.10572:22 102.08996:18 106.08657:40 108.08282:9 113.06322:22 119.08482:9 122.10581:9 131.07875:9 137.12276:9 165.09071:9 197.0932:9 212.20631:9 221.08582:9 227.13213:9 240.26122:13 245.07021:9 246.11925:9 249.17725:4 253.26898:85 254.27235:9 257.086:9 265.27008:40 266.27386:9 267.16412:9 274.09653:4 282.26965:13 283.28604:421 284.28525:99 285.20032:27 295.7178:4 301.13861:719 301.28568:27","6.9",30,"32.1",60.617033603708,"-16.3",121.476097368224,"11.2",115.108364018937,"7.8",1916.63629096723,"-1.1000000000000001",565.125850746269,"5.5",443.507162722359,"4.3",407.702473165136,"-0.4",471.372865946055,"11.6",215.293322341303,"1.9",80.6612732621558,"8.8000000000000007",161.174418604651,"8.6",561.747064381158,"6.2",412.641943734015,"6.3",1291.31578947368,"9.1999999999999993",1712.56756756757,"7.3",3743.39135424637,"-5.2",106.572836030964,"4.8",833.235585342125,"7.4",92.0252715925726
"6618","19.766","301.30048","HMDB0001852","[M+H]+",NA,"0.2",TRUE,"C20H28O2",NA,NA,NA,NA,"null","null","63.1","75","100","165.08","IDA-POS-230727-CRC_02","301.30319:3615 302.30654:1312 303.3099:787","57.06949:107 69.06978:72 71.08182:107 95.08497:107 97.10057:107 133.10684:36 167.14294:143 247.24036:107 258.02301:36 267.23669:107 284.28387:75 301.14206:2704","-62.1",308,"-83.7",2356.24275782155,"80.900000000000006",430.687981578248,"-32.799999999999997",47.1309836927933,"-22",58.8137490007994,"-74.7",295.430089552239,"-84.9",776.88975179724,"32.4",168.379325371064,"-82.4",254.478230124255,"-524.70000000000005",261.100412201154,"75",177.722556440684,"68.5",180.107558139535,"-79.099999999999994",127.519233364827,"-86.1",206.111508951407,"42.3",106.105263157895,"76",1416.44144144144,"82.2",1600.34238714614,"-86.4",3769.12596762843,"75.8",1054.56378769863,"-525.9",252.019415979659
"161","3.453","100.07444","HMDB0001862","[M+H]+","ion correlated with 179; found in higher mz's MsMs_2056","0.2",TRUE,"C5H8O2",NA,NA,NA,NA,"null","null","75.4","63.7","78.6","415.77","IDA-POS-230727-CRC_08","100.07475:254439 101.0781:18145 102.08146:2392","53.00324:179 54.0343:852 55.0208:259 55.05433:4849 55.88313:225 56.05006:15475 57.03338:179 57.05472:582 57.07178:431 58.06614:143 59.03653:398 67.04056:179 72.04492:672 72.08089:1087 73.08431:179 77.56983:36 82.06607:3391 83.04898:215 83.06699:215 98.06062:108 98.41615:73 99.76853:555 100.07627:13620","7.7",84500,"1.5",2301.49188876014,"8.1999999999999993",2832.89233766853,"7.9",430.523408732246,"7.9",156864.052757794,"0.4",12286.5977313433,"5.8",24059.8122474681,"2.7",114246.045781568,"7.4",112365.192443681,"30.2",435.930805166254,"7.1",119.485786533567,"10.9",114.084302325581,"8.1",1832.30233499798,"7.6",920.798976982097,"7.2",498.842105263158,"9.8000000000000007",198.558558558559,"8.5",140.721117061974,"9.1999999999999993",364.123856439127,"6.4",1458.67283536915,"8.5",110.353956391093
"163","3.615","100.07458","HMDB0001862","[M+H]+","ion correlated with 167; similar chromatogram in higher mz_4459","0.2",TRUE,"C5H8O2",NA,NA,NA,NA,"null","null","78.4","65.2","92.9","163.45","IDA-POS-230727-Ctrl_04","100.07486:15402 101.07821:1302 102.08157:253","51.41505:2 53.03772:14 54.03588:60 55.01821:41 55.05383:337 56.0432:57 56.04955:972 57.03286:41 57.04993:29 57.06913:29 58.02687:14 59.04901:265 60.05161:10 68.02173:5 70.06109:5 72.04425:31 72.08261:74 72.93641:19 82.0653:205 83.04819:21 83.06621:17 99.76757:21 100.07531:2222","6.3",28497,"0.1",904.692931633836,"6.3",4575.9871511006,"1.6",404.238821672804,"6.5",96519.4164668265,"0.8",6473.21295522388,"4.4000000000000004",12613.776984835,"1.3",54325.0075146513,"6",68837.9391857763,"28.8",211.476064852982,"5.7",2468.03414537401,"8.1999999999999993",7515.48546511628,"6.7",24897.0538534215,"6.2",6452.29565217391,"5.8",7911.47368421053,"8.4",10565.8258258258,"7.1",24350.5183626626,"7.8",22785.7163969036,"5",62843.1690411847,"7.1",4912.08752600354
"167","3.663","100.07474","HMDB0001862","[M+H]+","ion correlated with 163","0.3",TRUE,"C5H8O2",NA,NA,NA,NA,"null","null","77.1","63.9","71.4","248.24","IDA-POS-230727-Ctrl_06","100.07461:41733 101.07796:3184 102.08132:526","53.03746:48 54.03355:143 55.01585:109 55.05357:758 56.04928:1960 57.03473:107 57.05179:72 57.071:107 59.05091:275 67.04196:48 72.04395:119 72.08231:155 73.08574:48 80.05356:60 82.06242:480 83.00926:72 99.77003:72 100.07496:3674","4.7",17939,"0.3",965.309965237543,"4.7",2352.80020165823,"0.5",404.238821672804,"4.9000000000000004",62391.0087929656,"0.2",4186.46053731343,"2.8",7417.46172010285,"-0.3",35759.727605005,"4.4000000000000004",45878.9534296394,"-0.9",211.476064852982,"0.5",2491.79742504876,"6.6",7637.33720930233,"5.0999999999999996",24016.0118774463,"4.5999999999999996",5441.84654731458,"4.2",7911.47368421053,"6.8",11905.8108108108,"5.5",24249.6289211936,"6.2",23194.245601689,"3.4",63594.9701437682,"5.5",7843.53155096695
"175","1.151","100.07617","HMDB0001862","[M+H]+","found in higher mz's MsMs_314; found in higher mz's MsMs_832; similar chromatogram in higher mz_295; found in higher mz's MsMs_6401","0.4",TRUE,"C5H8O2",NA,NA,NA,NA,"null","null","77.4","47.7","57.1","30.87","IDA-POS-230727-CRC_01","100.07485:9330 101.0782:7483 102.08156:2100","55.05402:1070 56.04975:2114 57.03307:143 58.02924:73 59.0514:402 67.04021:36 72.08052:179 83.04858:107 100.07582:358","-8.6",9330,"1.9",422.363847045191,"-10.199999999999999",191.804364265617,"-1.9",338.980536559705,"-6.6",11506.7370103917,"-0.5",2036.61474626866,"-11.7",393.559951723776,"-4.5",3097.73057529325,"0.3",874.750984947974,"-8.1",222.927837317944,"-2.8",1080.72718408092,"-7.8",464.59011627907,"-16.7",163.29086246457,"-6.8",441.547826086957,"-0.6",1179.68421052632,"-9.1999999999999993",303.828828828829,"-9.8000000000000007",209.640397857689,"-6.5",755.334975369458,"-4",741.07932115447,"-24.1",176.795438785731
"179","3.509","100.07631","HMDB0001862","[M+H]+","ion correlated with 161","0.15",TRUE,"C5H8O2",NA,NA,NA,NA,"null","null","88.1","55","64.3","155.52","IDA-POS-230727-CRC_07","100.07447:79963 101.07782:5843 102.08118:768","53.03605:143 55.05423:1908 56.02459:164 56.04996:5327 57.03329:322 57.07169:251 59.0321:72 67.04279:107 72.04725:363 72.08081:587 73.08665:73 82.06602:1098 83.05407:179 99.76286:107 99.7685:258 100.07625:8656","-3.7",81242,"-3.1",2161.35573580533,"-4.0999999999999996",4609.69822118365,"-6.4",685.211993687533,"-4.0999999999999996",167316.466826539,"-4.4000000000000004",13134.8011940299,"-4.9000000000000004",24059.8122474681,"-3.3",114982.873709392,"-4.9000000000000004",109457.484594403,"11.5",430.586644682605,"-4.7",478.947228374046,"-4.5",1233.08139534884,"-3.5",13117.5888783911,"-3.3",4037.60716112532,"-5.0999999999999996",2800.73684210526,"-4.8",1008.1981981982,"-4",4300.51071155317,"-3.3",2431.19282195637,"-4.5",10566.3155983137,"-4.5",95.8437475922644
"1896","1.134","192.02449","HMDB0001896","[M+H]+","adduct linked to 2467_[M+Na]+; found in higher mz's MsMs_12971; found in higher mz's MsMs_9720; found in higher mz's MsMs_23755; found in higher mz's MsMs_12211","0.2",TRUE,"C11H13NO2",NA,NA,NA,NA,"null","null","50.3","84.5","100","648.36","IDA-POS-230727-CRC_08","192.02374:4405 193.02709:564 194.03045:0","60.08501:18 84.962:36 128.00188:36 134.08649:90 146.97733:36 174.0116:90 174.99287:72 192.02226:179 192.11621:36","-0.3",27030,"-5.6",69.7421784472769,"89",70.9094922436522,"-71.2",331.729615991583,"78.900000000000006",224.011191047162,"8",561.523044776119,"96.1",24.3718318728026,"0.8",1977.89580869209,"80.099999999999994",18.6483483180119,"-0.2",6545.06968947513,"77.400000000000006",135.551102370013,"-22.8",101.462209302326,"78.900000000000006",31.4657848562559,"78",38.1222506393862,"86.8",23.9473684210526,"78.599999999999994",151.201201201201,"76.2",93.814078041316,"-5.7",161.191414496833,"-1.3",1316.48159117933,"80.8",526.185992757531
"1897","1.228","192.05075","HMDB0001896","[M+H]+",NA,"0.1",TRUE,"C11H13NO2",NA,NA,NA,NA,"null","null","54.2","77.8","100","17.77","IDA-POS-230727-Ctrl_09","192.05075:4409 193.0541:344 194.05746:773","58.06536:72 61.02708:36 111.04316:36 174.00923:72 174.99423:143 192.01965:251 192.12926:107","99.5",263,"-59.1",20.8574739281576,"-47.8",41.2669995844205,"96.2",85.198316675434,"-57.8",59.6786570743405,"125.9",NA,"-57.3",10.2301516503122,"33.4",19.7565075102048,"-56.2",75.7409839377715,"102.7",38.9360263808739,"-59.3",69.9510627045252,"91.7",50.0029069767442,"-57.9",16.5609393980294,"-58.8",52.3657289002558,"8.5",621.894736842105,"-58.1",45.9309309309309,"-60.5",202.30298393267,"-61",61.2793807178044,"9.5",1125.53176953843,"-54.4",298.6048231759
